Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profitable
408,1,1,5,94110,3,2,15,1004.024,7,0.2,-112.9527,0
409,1,1,5,94110,3,1,10,9.68,1,0.0,4.6464,1
410,1,1,5,94110,3,1,1,28.35,9,0.0,13.608,1
411,1,1,5,94110,3,1,10,55.98,1,0.0,27.4302,1
412,1,1,5,94110,3,2,5,1336.829,13,0.15,31.4548,1
413,1,1,5,94110,3,2,0,113.568,2,0.2,-18.4548,0
414,1,0,23,98105,3,1,10,139.86,7,0.0,65.7342,1
415,1,0,23,98105,3,2,0,307.136,4,0.2,26.8744,1
416,1,1,5,92646,3,1,3,95.92,8,0.0,25.8984,1
417,1,1,5,90004,3,2,0,383.8,5,0.2,38.38,1
418,1,0,24,40475,0,1,10,5.78,1,0.0,2.8322,1
419,1,0,5,90045,3,1,3,9.32,4,0.0,2.7028,1
420,1,0,5,90045,3,1,7,15.25,1,0.0,7.015,1
421,2,1,17,80027,3,0,6,196.752,6,0.2,56.5662,1
422,1,0,13,1841,2,2,8,56.56,4,0.0,14.7056,1
423,1,0,13,1841,2,1,14,32.7,3,0.0,8.502,1
424,3,1,48,39212,0,2,0,866.4,4,0.0,225.264,1
425,3,0,0,48187,1,2,8,28.4,2,0.0,11.076,1
426,3,0,0,48187,1,1,9,287.92,8,0.0,138.2016,1
427,2,2,31,10801,2,0,11,69.99,1,0.0,30.0957,1
428,1,0,38,78207,1,1,3,6.672,6,0.2,0.5004,1
429,1,2,37,28052,0,1,9,189.588,2,0.7,-145.3508,0
430,1,2,37,28052,0,0,6,408.744,7,0.2,76.6395,1
431,1,2,37,28052,0,0,6,291.96,5,0.2,54.7425,1
432,1,2,37,28052,0,1,14,4.768,2,0.2,-0.7748,0
433,2,1,13,1852,2,1,14,714.3,5,0.0,207.147,1
434,1,1,2,32216,0,1,9,4.812,2,0.7,-3.6892,0
435,1,1,2,32216,0,0,6,247.8,5,0.2,-18.585,0
436,3,2,30,60623,1,0,11,1007.979,3,0.3,43.1991,1
437,3,2,30,60623,1,1,10,313.488,7,0.2,113.6394,1
438,1,0,38,77070,1,1,10,31.872,8,0.2,11.5536,1
439,3,0,31,10024,2,2,0,207.846,3,0.1,2.3094,1
440,3,1,0,48227,1,2,8,12.22,1,0.0,3.666,1
441,3,1,0,48227,1,1,14,194.94,3,0.0,23.3928,1
442,3,1,0,48227,1,1,14,70.95,3,0.0,20.5755,1
443,3,1,0,48227,1,1,10,91.36,4,0.0,42.0256,1
444,3,1,0,48227,1,2,0,242.94,3,0.0,29.1528,1
445,3,1,0,48227,1,1,1,22.05,7,0.0,10.584,1
446,3,1,11,47201,1,2,8,2.91,1,0.0,1.3677,1
447,3,1,31,13021,2,1,3,59.52,3,0.0,15.4752,1
448,3,1,31,13021,2,1,14,161.94,3,0.0,9.7164,1
449,3,1,31,13021,2,1,3,263.88,6,0.0,71.2476,1
450,3,1,31,13021,2,1,3,30.48,3,0.0,7.9248,1
451,3,1,31,13021,2,1,3,9.84,3,0.0,2.8536,1
452,3,1,31,13021,2,0,16,35.12,4,0.0,9.1312,1
453,1,0,47,44312,2,2,15,284.364,2,0.4,-75.8304,0
454,1,0,47,44312,2,1,14,665.408,2,0.2,66.5408,1
455,1,0,46,73071,1,0,6,63.88,4,0.0,24.9132,1
456,1,1,5,94521,3,2,0,129.568,2,0.2,-24.294,0
457,1,1,30,62521,1,2,0,747.558,3,0.3,-96.1146,0
458,1,1,30,62521,1,1,7,8.928,2,0.2,3.348,1
459,1,1,23,98115,3,1,13,103.92,4,0.0,36.372,1
460,1,1,23,98115,3,0,6,899.91,9,0.0,377.9622,1
461,1,1,23,98115,3,1,9,51.312,3,0.2,18.6006,1
462,1,2,41,85023,3,2,8,23.56,5,0.2,7.068,1
463,1,2,41,85023,3,2,15,1272.63,6,0.5,-814.4832,0
464,1,2,41,85023,3,1,9,28.485,5,0.7,-20.889,0
465,1,2,41,85023,3,1,12,185.376,2,0.2,-34.758,0
466,1,2,41,85023,3,1,13,78.272,2,0.2,5.8704,1
467,1,2,30,60068,1,2,8,254.744,7,0.6,-312.0614,0
468,1,0,38,79109,1,2,5,205.3328,2,0.32,-36.2352,0
469,3,1,30,60610,1,1,9,4.788,3,0.8,-7.9002,0
470,1,0,31,11757,2,1,10,55.48,1,0.0,26.6304,1
471,3,1,5,94110,3,1,14,340.92,3,0.0,3.4092,1
472,3,1,5,94110,3,2,5,222.666,2,0.15,10.4784,1
473,3,1,5,94110,3,0,16,703.968,4,0.2,87.996,1
474,3,1,5,94110,3,1,14,92.52,6,0.0,24.9804,1
475,3,1,5,94110,3,1,10,62.65,7,0.0,28.819,1
476,3,1,5,94110,3,1,10,94.85,5,0.0,45.528,1
477,1,0,5,90008,3,0,16,95.76,6,0.2,7.182,1
478,1,1,31,12180,2,2,8,40.2,3,0.0,19.296,1
479,1,0,31,10024,2,1,3,14.7,5,0.0,6.615,1
480,1,0,31,10024,2,1,14,704.25,5,0.0,84.51,1
481,1,1,5,92024,3,0,6,9.09,3,0.0,1.9089,1
482,1,1,31,10024,2,1,3,5.96,2,0.0,1.6688,1
483,1,1,31,10024,2,0,6,159.98,2,0.0,57.5928,1
484,2,2,5,90045,3,1,1,29.6,2,0.0,14.8,1
485,2,2,5,90045,3,2,5,514.165,5,0.15,-30.245,0
486,2,2,5,90045,3,0,16,279.96,5,0.2,17.4975,1
487,2,1,30,60610,1,0,16,2735.952,6,0.2,341.994,1
488,3,2,38,77340,1,0,16,7.992,1,0.2,0.5994,1
489,3,2,38,77340,1,0,6,63.984,2,0.2,10.3974,1
490,3,2,38,77340,1,1,3,70.368,2,0.2,6.1572,1
491,1,1,31,14609,2,1,14,449.15,5,0.0,8.983,1
492,1,1,31,14609,2,1,7,11.07,3,0.0,5.0922,1
493,1,1,23,98115,3,0,6,93.98,2,0.0,13.1572,1
494,3,1,32,38109,0,2,15,189.882,3,0.4,-94.941,0
495,1,1,6,72701,0,1,7,105.42,2,0.0,51.6558,1
496,1,1,5,92627,3,1,9,119.616,8,0.2,40.3704,1
497,1,1,5,92627,3,2,8,255.76,4,0.0,81.8432,1
498,1,1,5,92627,3,2,0,241.568,2,0.2,18.1176,1
499,1,1,5,92627,3,2,8,69.3,9,0.0,22.869,1
500,1,0,17,80134,3,1,9,22.62,2,0.7,-15.08,0
501,1,0,17,80134,3,1,9,14.952,2,0.7,-11.9616,0
502,1,0,17,80134,3,2,0,801.568,2,0.2,50.098,1
503,1,0,17,80134,3,1,9,2.376,3,0.7,-1.9008,0
504,1,0,17,80134,3,1,10,32.792,1,0.2,11.8871,1
505,3,0,31,10024,2,1,9,15.92,5,0.2,5.373,1
506,1,1,34,30318,0,1,3,2.74,1,0.0,0.7398,1
507,1,1,34,30318,0,1,3,8.34,3,0.0,2.1684,1
508,1,1,34,30318,0,1,14,46.74,3,0.0,11.685,1
509,1,1,34,30318,0,1,9,6354.95,5,0.0,3177.475,1
510,2,1,18,64118,1,2,8,126.3,3,0.0,40.416,1
511,2,1,18,64118,1,0,6,38.04,2,0.0,12.1728,1
512,2,1,47,43055,2,1,3,7.152,3,0.2,0.7152,1
513,1,1,5,90049,3,1,3,6.63,3,0.0,1.7901,1
514,1,1,5,90049,3,1,3,5.88,2,0.0,1.7052,1
515,1,2,27,59405,3,0,4,2999.95,5,0.0,1379.977,1
516,1,2,27,59405,3,1,14,51.45,3,0.0,13.8915,1
517,1,2,27,59405,3,1,10,11.96,2,0.0,5.382,1
518,1,2,27,59405,3,1,14,1126.02,3,0.0,56.301,1
519,1,1,38,77041,1,0,6,18.392,1,0.2,5.2877,1
520,1,1,38,77041,1,1,14,129.568,2,0.2,-25.9136,0
521,1,1,38,77041,1,1,9,14.112,9,0.8,-21.168,0
522,2,0,0,48234,1,2,15,210.98,2,0.0,21.098,1
523,2,1,5,90032,3,0,16,55.176,3,0.2,-12.4146,0
524,2,1,5,90032,3,0,6,66.26,2,0.0,27.1666,1
525,1,1,13,1841,2,1,2,22.2,5,0.0,10.434,1
526,1,2,2,33801,0,2,0,683.952,3,0.2,42.747,1
527,1,2,2,33801,0,2,8,45.696,3,0.2,5.1408,1
528,1,1,44,19134,2,1,14,36.336,3,0.2,-7.2672,0
529,1,1,44,19134,2,1,12,666.248,1,0.2,-149.9058,0
530,1,1,44,19134,2,1,7,52.512,6,0.2,19.692,1
531,3,0,5,90036,3,2,0,190.72,1,0.2,11.92,1
532,1,1,5,90032,3,2,8,47.94,3,0.0,2.397,1
533,3,1,16,36116,0,0,16,979.95,5,0.0,274.386,1
534,3,1,16,36116,0,1,9,22.75,5,0.0,11.375,1
535,1,1,41,85204,3,1,14,16.768,2,0.2,1.4672,1
536,3,1,30,60653,1,1,9,42.616,7,0.8,-68.1856,0
537,1,2,31,10009,2,1,9,10.752,4,0.2,3.36,1
538,1,1,24,42420,0,1,13,152.94,3,0.0,41.2938,1
539,1,1,24,42420,0,2,0,283.92,4,0.0,70.98,1
540,2,1,7,54302,1,0,6,468.9,6,0.0,206.316,1
541,2,0,41,85705,3,0,16,380.864,8,0.2,38.0864,1
542,1,1,47,45503,2,1,14,646.776,9,0.2,-145.5246,0
543,1,1,38,76106,1,0,6,58.112,2,0.2,7.264,1
544,1,1,38,76106,1,0,16,100.792,1,0.2,6.2995,1
545,1,1,38,76106,1,2,8,66.112,4,0.6,-84.2928,0
546,2,2,31,10035,2,1,9,41.28,6,0.2,13.932,1
547,2,2,31,10035,2,1,10,13.36,2,0.0,6.4128,1
548,3,0,30,60653,1,1,14,250.272,9,0.2,15.642,1
549,3,0,30,60653,1,1,9,11.364,3,0.8,-17.046,0
550,3,0,30,60653,1,1,12,8.72,5,0.2,-1.744,0
551,3,1,5,94110,3,2,0,1121.568,2,0.2,0.0,0
552,2,1,2,32216,0,2,8,34.504,1,0.2,6.0382,1
553,1,1,38,77070,1,1,2,10.824,3,0.2,2.5707,1
554,3,0,5,92804,3,1,14,1295.78,2,0.0,310.9872,1
555,3,1,37,28403,0,1,3,19.456,4,0.2,3.4048,1
556,1,1,5,90045,3,1,1,20.7,2,0.0,9.936,1
557,1,1,5,90045,3,2,15,1335.68,4,0.2,-217.048,0
558,1,1,5,90045,3,1,10,32.4,5,0.0,15.552,1
559,3,1,5,94110,3,2,8,42.6,3,0.0,16.614,1
560,3,1,5,94110,3,1,9,84.056,7,0.2,27.3182,1
561,3,1,2,33614,0,1,13,13.0,5,0.2,1.3,1
562,3,1,2,33614,0,2,8,13.128,3,0.2,3.7743,1
563,2,1,23,98105,3,1,2,3.96,2,0.0,0.0,0
564,2,1,23,98105,3,1,1,2.61,1,0.0,1.2006,1
565,2,1,5,90008,3,0,16,374.376,3,0.2,46.797,1
566,1,0,23,98105,3,1,10,91.84,8,0.0,45.0016,1
567,1,0,23,98105,3,1,9,81.088,7,0.2,27.3672,1
568,1,0,23,98105,3,1,10,19.44,3,0.0,9.3312,1
569,1,0,23,98105,3,2,0,451.152,3,0.2,0.0,0
570,1,1,31,10024,2,1,1,72.45,7,0.0,34.776,1
571,1,1,31,10024,2,1,2,13.96,4,0.0,6.4216,1
572,1,1,31,10024,2,1,9,33.264,7,0.2,11.2266,1
573,1,1,31,10024,2,0,16,14.85,3,0.0,4.0095,1
574,1,1,23,98270,3,1,3,8.82,3,0.0,2.3814,1
575,3,1,5,90805,3,1,10,160.72,14,0.0,78.7528,1
576,3,1,5,90805,3,1,10,19.92,4,0.0,9.7608,1
577,3,1,5,90805,3,1,12,7.3,2,0.0,2.19,1
578,1,1,30,60610,1,1,14,69.712,2,0.2,8.714,1
579,1,1,30,60610,1,2,8,8.792,1,0.6,-5.7148,0
580,1,1,5,90004,3,1,12,51.52,4,0.0,1.5456,1
581,1,1,17,80219,3,0,16,470.376,3,0.2,52.9173,1
582,1,1,17,80219,3,0,16,105.584,2,0.2,9.2386,1
583,1,1,17,80219,3,1,13,31.152,3,0.2,3.5046,1
584,1,1,17,80219,3,1,9,6.783,7,0.7,-4.7481,0
585,1,1,17,80219,3,0,16,406.368,4,0.2,30.4776,1
586,1,1,24,40475,0,2,0,70.98,1,0.0,4.9686,1
587,1,1,24,40475,0,1,1,294.93,3,0.0,144.5157,1
588,1,1,12,97301,3,0,16,84.784,2,0.2,-20.1362,0
589,1,1,12,97301,3,1,10,20.736,4,0.2,7.2576,1
590,1,1,12,97301,3,1,9,16.821,3,0.7,-12.8961,0
591,1,1,12,97301,3,1,10,10.368,2,0.2,3.6288,1
592,1,1,38,78041,1,1,3,9.344,2,0.2,1.168,1
593,1,1,38,78041,1,0,6,31.2,3,0.2,9.75,1
594,1,1,5,92024,3,1,13,76.12,2,0.0,22.0748,1
595,1,1,5,92024,3,0,4,1199.976,3,0.2,434.9913,1
596,1,1,5,92024,3,0,16,445.96,5,0.2,55.745,1
597,1,1,5,92024,3,2,8,327.76,8,0.0,91.7728,1
598,2,1,44,19134,2,1,12,11.632,2,0.2,1.0178,1
599,1,1,44,19120,2,0,16,143.982,3,0.4,-28.7964,0
600,1,1,44,19120,2,0,16,494.376,4,0.4,-115.3544,0
601,1,1,44,19120,2,1,12,5.84,2,0.2,0.73,1
602,1,1,2,33614,0,1,14,142.776,1,0.2,17.847,1
603,1,1,2,33614,0,2,8,45.696,3,0.2,5.1408,1
604,1,1,2,33614,0,1,9,7.218,3,0.7,-5.5338,0
605,1,1,2,33614,0,1,9,43.188,4,0.7,-31.6712,0
606,1,1,2,33614,0,1,10,131.904,3,0.2,47.8152,1
607,1,1,44,19134,2,1,9,3.282,2,0.7,-2.6256,0
608,1,1,44,19134,2,1,3,21.168,9,0.2,2.3814,1
609,1,1,44,19134,2,0,16,55.188,2,0.4,-10.1178,0
610,2,0,38,75217,1,0,16,369.576,3,0.2,41.5773,1
611,2,0,38,75217,1,1,1,15.712,4,0.2,5.6956,1
612,3,0,44,19143,2,1,10,8.448,2,0.2,2.64,1
613,3,0,44,19143,2,0,16,728.946,9,0.4,-157.9383,0
614,3,1,47,43123,2,0,16,119.94,10,0.4,15.992,1
615,3,1,47,43123,2,1,9,3.648,2,0.7,-2.7968,0
616,3,0,31,10011,2,2,8,40.48,2,0.0,15.7872,1
617,3,0,31,10011,2,2,8,9.94,2,0.0,3.0814,1
618,3,0,31,10011,2,1,9,107.424,9,0.2,33.57,1
619,3,0,31,10011,2,0,16,37.91,1,0.0,10.9939,1
620,3,0,31,10011,2,2,8,88.02,3,0.0,27.2862,1
621,1,1,30,60610,1,1,9,8.69,5,0.8,-14.773,0
622,1,0,0,48126,1,2,0,301.96,2,0.0,87.5684,1
623,1,0,0,48126,1,1,13,555.21,5,0.1,178.901,1
624,1,0,0,48126,1,1,14,523.48,4,0.0,130.87,1
625,1,0,0,48126,1,1,3,161.82,9,0.0,46.9278,1
626,1,2,31,10009,2,2,8,35.56,7,0.0,12.0904,1
627,1,1,23,98115,3,1,13,97.16,2,0.0,28.1764,1
628,1,1,5,94122,3,1,9,15.24,5,0.2,5.1435,1
629,1,1,5,94122,3,1,10,13.23,3,0.0,6.0858,1
630,3,1,17,80013,3,1,14,243.384,3,0.2,-51.7191,0
631,3,1,17,80013,3,0,6,119.8,5,0.2,29.95,1
632,3,1,17,80013,3,0,16,300.768,4,0.2,30.0768,1
633,3,1,2,33180,0,0,6,17.88,3,0.2,2.4585,1
634,3,1,2,33180,0,1,1,235.944,3,0.2,85.5297,1
635,3,0,34,31088,0,2,0,392.94,3,0.0,43.2234,1
636,1,1,17,80013,3,1,9,18.882,3,0.7,-13.8468,0
637,1,1,17,80013,3,1,13,122.328,3,0.2,12.2328,1
638,1,2,5,94591,3,2,8,1049.2,5,0.0,272.792,1
639,1,2,5,94591,3,1,9,15.424,4,0.2,5.0128,1
640,1,0,3,55407,1,2,8,18.84,3,0.0,6.0288,1
641,3,1,5,92691,3,1,14,330.4,2,0.0,85.904,1
642,3,1,5,92691,3,1,1,26.25,7,0.0,12.6,1
643,1,1,0,48307,1,0,6,132.52,4,0.0,54.3332,1
644,1,2,29,7060,2,1,10,6.48,1,0.0,3.1752,1
645,1,2,11,47201,1,1,13,209.3,2,0.0,56.511,1
646,1,0,41,85635,3,1,2,31.56,5,0.2,9.8625,1
647,1,0,41,85635,3,1,13,30.144,2,0.2,3.0144,1
648,3,0,23,98661,3,2,8,14.8,4,0.0,6.068,1
649,3,0,23,98661,3,0,16,302.376,3,0.2,22.6782,1
650,3,0,23,98661,3,0,6,316.0,4,0.0,31.6,1
651,1,2,31,10024,2,1,10,379.4,10,0.0,178.318,1
652,1,0,31,10035,2,1,10,97.82,2,0.0,45.9754,1
653,1,0,31,10035,2,0,6,103.12,8,0.0,10.312,1
654,1,1,47,43229,2,1,13,113.552,2,0.2,8.5164,1
655,1,1,47,43229,2,1,9,3.318,2,0.7,-2.6544,0
656,1,1,47,43229,2,1,7,134.288,2,0.2,45.3222,1
657,0,2,30,60505,1,2,0,701.372,2,0.3,-50.098,0
658,0,2,30,60505,1,1,9,2.308,2,0.8,-3.462,0
659,1,1,38,76017,1,1,14,999.432,7,0.2,124.929,1
660,1,1,38,76017,1,1,14,724.08,14,0.2,-135.765,0
661,1,1,38,76017,1,2,15,918.785,5,0.3,-118.1295,0
662,1,1,38,76017,1,1,9,2.724,3,0.8,-4.2222,0
663,1,0,31,10011,2,1,14,459.95,5,0.0,18.398,1
664,0,1,24,40214,0,1,2,10.74,3,0.0,5.2626,1
665,3,0,38,75081,1,1,12,23.76,3,0.2,2.079,1
666,3,0,38,75081,1,1,10,85.056,3,0.2,28.7064,1
667,3,0,38,75081,1,0,16,381.576,3,0.2,28.6182,1
668,2,1,47,44105,2,2,8,30.36,5,0.2,8.7285,1
669,1,2,30,60653,1,2,8,23.976,3,0.6,-14.3856,0
670,1,2,30,60653,1,2,15,108.925,1,0.5,-71.8905,0
671,1,2,30,60653,1,1,10,36.352,8,0.2,11.36,1
672,1,1,30,62301,1,1,3,19.56,5,0.2,1.7115,1
673,2,1,11,47201,1,1,13,61.44,3,0.0,16.5888,1
674,2,1,11,47201,1,1,10,38.9,5,0.0,17.505,1
675,2,1,11,47201,1,0,6,99.39,3,0.0,40.7499,1
676,1,1,38,75701,1,1,13,2.688,3,0.8,-7.392,0
677,1,1,38,75701,1,0,6,27.816,3,0.2,4.5201,1
678,1,1,38,75701,1,2,8,82.524,3,0.6,-41.262,0
679,1,1,38,75701,1,1,9,182.994,3,0.8,-320.2395,0
680,1,1,31,10024,2,1,9,14.352,3,0.2,4.6644,1
681,1,1,31,10024,2,1,14,64.96,2,0.0,2.5984,1
682,1,1,31,10024,2,1,14,68.6,4,0.0,18.522,1
683,0,0,37,27217,0,0,11,7999.98,4,0.5,-3839.9904,0
684,0,0,37,27217,0,1,13,167.44,2,0.2,14.651,1
685,2,1,48,39212,0,0,6,479.97,3,0.0,163.1898,1
686,2,1,48,39212,0,1,1,14.62,2,0.0,6.8714,1
687,2,1,48,39212,0,1,10,19.44,3,0.0,9.3312,1
688,1,1,31,10035,2,2,5,191.984,2,0.2,4.7996,1
689,3,1,28,22980,0,2,8,104.01,1,0.0,14.5614,1
690,3,1,28,22980,0,0,16,284.82,1,0.0,74.0532,1
691,3,1,28,22980,0,1,14,36.84,3,0.0,10.3152,1
692,1,1,5,90036,3,0,6,166.24,1,0.0,24.936,1
693,1,1,5,90036,3,1,10,33.4,5,0.0,16.032,1
694,2,2,44,19013,2,1,3,198.272,8,0.2,17.3488,1
695,2,2,44,19013,2,1,1,47.36,4,0.2,17.76,1
696,2,2,44,19013,2,1,7,200.984,7,0.2,62.8075,1
697,2,2,44,19013,2,1,1,97.696,4,0.2,31.7512,1
698,2,2,44,19013,2,1,3,2.696,1,0.2,0.8088,1
699,2,2,44,19013,2,1,9,18.588,2,0.7,-13.6312,0
700,2,2,44,19013,2,1,9,4.896,3,0.7,-3.4272,0
701,1,0,47,44105,2,2,8,15.072,3,0.2,4.1448,1
702,3,0,23,98103,3,2,8,209.88,3,0.0,35.6796,1
703,1,1,5,90805,3,2,15,369.912,3,0.2,-13.8717,0
704,1,0,37,27511,0,1,10,10.368,2,0.2,3.6288,1
705,1,0,37,27511,0,1,13,166.84,5,0.2,18.7695,1
706,1,0,37,27511,0,0,6,15.216,1,0.2,2.2824,1
707,2,1,31,10035,2,0,6,119.96,4,0.0,52.7824,1
708,2,1,31,10035,2,2,5,883.92,5,0.2,-110.49,0
709,2,1,31,10035,2,1,9,46.72,8,0.2,15.768,1
710,2,2,31,10035,2,1,10,55.48,1,0.0,26.6304,1
711,1,1,2,32137,0,1,7,24.448,4,0.2,8.8624,1
712,1,0,31,10550,2,1,13,281.34,6,0.0,109.7226,1
713,1,0,31,10550,2,0,16,307.98,2,0.0,89.3142,1
714,1,0,31,10550,2,0,6,299.97,3,0.0,113.9886,1
715,3,0,23,98105,3,1,9,19.92,5,0.2,6.972,1
716,2,1,33,19901,2,2,8,9.94,2,0.0,3.0814,1
717,1,1,47,43055,2,2,8,103.056,3,0.2,24.4758,1
718,1,2,40,84057,3,1,9,59.808,3,0.2,19.4376,1
719,1,2,40,84057,3,2,8,73.32,6,0.0,21.996,1
720,1,2,5,90045,3,1,10,146.82,3,0.0,73.41,1
721,1,0,0,48205,1,2,15,1652.94,3,0.0,231.4116,1
722,1,0,0,48205,1,1,14,296.37,3,0.0,80.0199,1
723,1,2,44,19140,2,2,8,129.92,5,0.2,21.112,1
724,1,0,2,33012,0,1,12,45.584,7,0.2,5.1282,1
725,1,1,38,78745,1,1,7,17.568,2,0.2,6.3684,1
726,1,1,38,78745,1,0,16,55.992,1,0.2,5.5992,1
727,2,1,31,11572,2,1,10,182.72,8,0.0,84.0512,1
728,2,1,31,11572,2,2,15,400.032,2,0.4,-153.3456,0
729,2,1,31,11572,2,1,14,33.63,3,0.0,10.089,1
730,2,1,31,11572,2,2,0,542.646,3,0.1,102.4998,1
731,2,1,31,11572,2,1,1,6.3,2,0.0,3.024,1
732,1,2,23,98115,3,1,14,242.94,3,0.0,9.7176,1
733,1,2,23,98115,3,0,6,179.97,3,0.0,86.3856,1
734,1,2,23,98115,3,1,9,99.696,6,0.2,33.6474,1
735,1,2,23,98115,3,1,9,27.936,4,0.2,9.4284,1
736,1,2,23,98115,3,2,5,84.98,1,0.0,18.6956,1
737,1,2,23,98115,3,1,9,18.72,5,0.2,6.552,1
738,1,1,5,94110,3,0,6,49.98,2,0.0,8.4966,1
739,1,2,30,60540,1,1,1,11.784,3,0.2,4.2717,1
740,1,2,30,60540,1,1,14,272.736,3,0.2,-64.7748,0
741,1,2,30,60540,1,1,9,3.54,2,0.8,-5.487,0
742,1,1,38,75220,1,1,12,51.52,5,0.2,-10.948,0
743,1,1,38,75220,1,1,10,3.528,1,0.2,1.1466,1
744,1,1,38,75220,1,1,10,4.624,1,0.2,1.6762,1
745,1,1,38,75220,1,1,12,55.168,4,0.2,6.2064,1
746,0,0,5,92105,3,2,15,567.12,10,0.2,-28.356,0
747,0,0,5,92105,3,1,14,359.32,4,0.0,7.1864,1
748,3,1,30,60201,1,0,16,11.992,1,0.2,0.8994,1
749,1,1,0,48183,1,1,9,58.05,3,0.0,26.703,1
750,1,1,0,48183,1,2,8,157.74,11,0.0,56.7864,1
751,1,1,0,48183,1,1,3,56.98,7,0.0,22.792,1
752,1,1,0,48183,1,1,9,2.88,1,0.0,1.4112,1
753,2,0,5,94110,3,0,4,1199.976,3,0.2,374.9925,1
754,1,1,5,90036,3,2,8,79.92,4,0.0,28.7712,1
755,1,0,2,32216,0,2,15,383.438,4,0.45,-167.3184,0
756,1,1,3,55016,1,1,14,24.56,2,0.0,6.8768,1
757,1,1,3,55016,1,0,6,119.8,4,0.0,47.92,1
758,1,0,31,10009,2,1,9,13.128,3,0.2,4.2666,1
759,1,0,7,54302,1,1,10,22.72,4,0.0,10.224,1
760,1,1,5,90004,3,1,10,58.32,9,0.0,27.9936,1
761,1,0,34,30318,0,1,1,12.39,3,0.0,5.6994,1
762,1,1,47,43229,2,0,16,107.982,3,0.4,-26.9955,0
763,3,0,4,71111,0,1,7,11.36,2,0.0,5.3392,1
764,3,0,4,71111,0,1,7,50.94,3,0.0,25.47,1
765,3,0,4,71111,0,0,6,646.74,6,0.0,258.696,1
766,3,0,4,71111,0,1,9,5.64,3,0.0,2.7072,1
767,3,0,4,71111,0,1,14,572.58,6,0.0,34.3548,1
768,1,0,2,33710,0,2,8,310.88,2,0.2,23.316,1
769,1,1,28,22204,0,2,0,641.96,2,0.0,179.7488,1
770,1,0,15,50315,1,1,9,18.28,2,0.0,9.14,1
771,1,0,15,50315,1,0,16,207.0,3,0.0,51.75,1
772,1,0,15,50315,1,1,9,32.35,5,0.0,16.175,1
773,1,0,15,50315,1,1,9,7.71,1,0.0,3.4695,1
774,1,0,15,50315,1,1,3,40.3,2,0.0,10.881,1
775,1,0,15,50315,1,2,8,34.58,7,0.0,14.5236,1
776,1,1,47,45231,2,1,3,32.76,7,0.2,3.6855,1
777,2,2,5,94110,3,2,0,544.008,3,0.2,40.8006,1
778,2,2,5,94110,3,1,10,59.94,3,0.0,28.1718,1
779,2,2,5,94110,3,1,10,23.92,4,0.0,11.7208,1
780,2,2,5,94110,3,1,10,4.28,1,0.0,1.926,1
781,3,1,47,43229,2,1,9,32.07,5,0.7,-22.449,0
782,3,1,47,43229,2,0,6,24.0,2,0.2,-2.7,0
783,3,1,47,43229,2,2,5,35.49,1,0.5,-15.6156,0
784,3,1,47,43229,2,0,6,47.984,2,0.2,0.5998,1
785,1,0,9,29203,0,1,7,186.69,3,0.0,87.7443,1
786,3,1,5,93534,3,1,9,17.456,2,0.2,5.8914,1
787,1,1,5,93534,3,2,0,348.928,2,0.2,34.8928,1
788,1,1,28,23223,0,1,9,143.96,4,0.0,69.1008,1
789,1,1,28,23223,0,1,14,15.42,1,0.0,4.1634,1
790,1,1,28,23223,0,1,9,43.04,8,0.0,21.0896,1
791,1,1,28,23223,0,2,0,332.94,3,0.0,79.9056,1
792,0,1,37,28806,0,0,16,1363.96,5,0.2,85.2475,1
793,1,1,5,94110,3,1,1,9.96,2,0.0,4.5816,1
794,1,1,5,94110,3,1,10,21.72,4,0.0,10.6428,1
795,1,1,3,55901,1,1,9,20.16,7,0.0,9.8784,1
796,2,0,31,14609,2,1,10,132.79,7,0.0,63.7392,1
797,2,0,31,14609,2,1,10,12.96,2,0.0,6.2208,1
798,2,0,31,14609,2,1,1,21.56,7,0.0,10.3488,1
799,1,1,5,92530,3,2,0,283.92,5,0.2,17.745,1
800,2,0,5,92105,3,2,8,22.23,1,0.0,7.3359,1
801,2,0,5,92105,3,0,16,215.968,2,0.2,18.8972,1
802,3,0,31,10024,2,1,13,355.32,9,0.0,99.4896,1
803,1,0,4,71203,0,1,10,12.96,2,0.0,6.2208,1
804,2,1,5,94122,3,2,8,18.28,2,0.0,6.2152,1
805,1,1,17,80219,3,1,3,43.176,3,0.2,4.3176,1
806,1,1,17,80219,3,0,16,1983.968,4,0.2,247.996,1
807,2,1,21,68104,1,2,8,28.4,2,0.0,11.076,1
808,2,1,21,68104,1,0,6,149.97,3,0.0,50.9898,1
809,2,1,23,98026,3,1,3,11.52,4,0.0,3.2256,1
810,2,1,23,98026,3,2,15,1298.55,5,0.0,311.652,1
811,2,1,23,98026,3,1,13,213.92,4,0.0,62.0368,1
812,2,1,23,98026,3,0,6,25.78,2,0.0,2.578,1
813,0,1,5,92704,3,2,8,18.28,2,0.0,6.2152,1
814,0,1,5,92704,3,0,6,1399.93,7,0.0,601.9699,1
815,2,0,7,53209,1,1,10,51.84,8,0.0,24.8832,1
816,1,1,44,19140,2,1,10,5.344,1,0.2,1.8704,1
817,1,1,44,19140,2,1,10,41.472,8,0.2,14.5152,1
818,1,1,44,19140,2,1,9,3.168,3,0.7,-2.4288,0
